time_s,displacement_m
13.962813737525055,0.027200000000000002
13.979495713316602,0.027200000000000002
13.996177689108151,0.027200000000000002
14.012859664899697,0.027200000000000002
14.029541640691242,0.027200000000000002
14.046223616482791,0.027200000000000002
14.062905592274339,0.027200000000000002
14.079587568065886,0.027200000000000002
14.096269543857433,0.027200000000000002
14.11295151964898,0.027200000000000002
14.129633495440526,0.027200000000000002
14.146315471232075,0.027200000000000002
14.162997447023622,0.027200000000000002
14.17967942281517,0.027200000000000002
14.196361398606715,0.027200000000000002
14.213043374398262,0.027200000000000002
14.22972535018981,0.027200000000000002
14.246407325981357,0.027200000000000002
14.263089301772903,0.027200000000000002
14.27977127756445,0.0268
14.296453253355999,0.0268
14.313135229147546,0.0268
14.329817204939092,0.0268
14.34649918073064,0.0268
14.363181156522186,0.0268
14.379863132313735,0.027200000000000002
14.396545108105283,0.027200000000000002
14.41322708389683,0.027200000000000002
14.429909059688377,0.027200000000000002
14.446591035479926,0.027200000000000002
14.463273011271472,0.027200000000000002
14.47995498706302,0.027200000000000002
14.496636962854566,0.027200000000000002
14.513318938646115,0.027200000000000002
14.530000914437661,0.027200000000000002
14.54668289022921,0.027200000000000002
14.563364866020756,0.027200000000000002
14.580046841812305,0.027200000000000002
14.59672881760385,0.027200000000000002
14.6134107933954,0.027200000000000002
14.630092769186945,0.027200000000000002
14.646774744978494,0.027200000000000002
14.66345672077004,0.027200000000000002
14.680138696561585,0.027200000000000002
14.696820672353134,0.027200000000000002
14.71350264814468,0.027200000000000002
14.730184623936225,0.0276
14.746866599727774,0.027200000000000002
14.763548575519323,0.027200000000000002
14.780230551310865,0.027200000000000002
14.796912527102418,0.027200000000000002
14.813594502893963,0.027200000000000002
14.830276478685512,0.027200000000000002
14.846958454477058,0.027200000000000002
14.863640430268607,0.027200000000000002
14.880322406060152,0.027200000000000002
14.897004381851701,0.027200000000000002
14.913686357643247,0.0276
14.930368333434796,0.0276
14.947050309226341,0.0276
14.96373228501789,0.027200000000000002
14.980414260809436,0.027200000000000002
14.997096236600985,0.027200000000000002
15.01377821239253,0.027200000000000002
15.03046018818408,0.027200000000000002
15.047142163975625,0.027200000000000002
15.063824139767174,0.027200000000000002
15.08050611555872,0.027200000000000002
15.097188091350269,0.027200000000000002
15.113870067141814,0.027200000000000002
15.130552042933363,0.027200000000000002
15.147234018724909,0.027200000000000002
15.163915994516458,0.027200000000000002
15.180597970308003,0.027200000000000002
15.197279946099549,0.027200000000000002
15.213961921891098,0.027200000000000002
15.230643897682647,0.027200000000000002
15.247325873474193,0.027200000000000002
15.264007849265742,0.027200000000000002
15.280689825057287,0.027200000000000002
15.297371800848836,0.027200000000000002
15.314053776640382,0.027200000000000002
15.33073575243193,0.027200000000000002
15.347417728223476,0.027200000000000002
15.364099704015025,0.027200000000000002
15.38078167980657,0.027200000000000002
15.39746365559812,0.027200000000000002
15.414145631389665,0.027200000000000002
15.430827607181214,0.027200000000000002
15.44750958297276,0.027200000000000002
15.464191558764309,0.027200000000000002
15.480873534555855,0.027200000000000002
15.497555510347404,0.027200000000000002
15.51423748613895,0.027200000000000002
15.530919461930498,0.027200000000000002
15.547601437722044,0.027200000000000002
15.564283413513593,0.027200000000000002
15.580965389305138,0.027200000000000002
15.597647365096687,0.027200000000000002
15.614329340888233,0.027200000000000002
15.631011316679778,0.027200000000000002
15.647693292471327,0.027200000000000002
15.664375268262873,0.027200000000000002
15.681057244054422,0.027200000000000002
15.697739219845968,0.027200000000000002
15.714421195637517,0.027200000000000002
15.731103171429062,0.027200000000000002
15.747785147220611,0.027200000000000002
15.764467123012157,0.027200000000000002
15.781149098803706,0.027200000000000002
15.797831074595251,0.027200000000000002
15.814513050386797,0.027200000000000002
15.831195026178346,0.027200000000000002
15.847877001969895,0.027200000000000002
15.864558977761437,0.0276
15.88124095355299,0.0276
15.897922929344535,0.0276
15.914604905136084,0.0276
15.93128688092763,0.0276
15.947968856719179,0.0276
15.964650832510724,0.0276
15.981332808302273,0.027200000000000002
15.998014784093819,0.0276
16.014696759885368,0.0276
16.031378735676913,0.0276
16.048060711468462,0.0276
16.064742687260008,0.0276
16.081424663051557,0.0276
16.098106638843102,0.0276
16.11478861463465,0.027200000000000002
16.131470590426197,0.027200000000000002
16.148152566217746,0.027200000000000002
16.16483454200929,0.0276
16.18151651780084,0.0276
16.198198493592386,0.0276
16.214880469383935,0.0276
16.23156244517548,0.0276
16.24824442096703,0.0276
16.264926396758575,0.0276
16.28160837255012,0.0276
16.29829034834167,0.0276
16.31497232413322,0.0276
16.33165429992476,0.0276
16.348336275716314,0.0276
16.36501825150786,0.0276
16.381700227299408,0.0276
16.398382203090954,0.0276
16.415064178882503,0.0276
16.431746154674048,0.0276
16.448428130465597,0.0276
16.465110106257143,0.0276
16.481792082048692,0.0276
16.498474057840237,0.0276
16.515156033631786,0.0276
16.531838009423332,0.0276
16.548519985214877,0.0276
16.565201961006427,0.0276
16.581883936797972,0.0276
16.598565912589518,0.0276
16.615247888381067,0.0276
16.631929864172616,0.0276
16.648611839964158,0.0276
16.66529381575571,0.0276
16.681975791547256,0.0276
16.698657767338805,0.0276
16.71533974313035,0.0276
16.7320217189219,0.0276
16.748703694713445,0.0276
