time_s,displacement_pixels,displacement_cm,match_score
2.869299836146128158e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.769064307212829590e-01
2.870968033725282709e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.743330001831054688e-01
2.872636231304437615e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.733781337738037109e-01
2.874304428883592166e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.738721370697021484e-01
2.875972626462747073e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.782494425773620605e-01
2.877640824041901624e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.782859206199645996e-01
2.879309021621056530e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.730544209480285645e-01
2.880977219200211081e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.716816663742065430e-01
2.882645416779365988e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.726162672042846680e-01
2.884313614358520539e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.713308930397033691e-01
2.885981811937675445e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.722960114479064941e-01
2.887650009516829996e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.717235684394836426e-01
2.889318207095984903e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.733394503593444824e-01
2.890986404675139454e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.738161087036132812e-01
2.892654602254294360e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.742093801498413086e-01
2.894322799833448911e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.777611613273620605e-01
2.895990997412603818e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.828689813613891602e-01
2.897659194991758369e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.790542840957641602e-01
2.899327392570913275e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.721816897392272949e-01
2.900995590150067827e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.715562582015991211e-01
2.902663787729222733e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.740426659584045410e-01
2.904331985308377284e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.795161008834838867e-01
2.906000182887532191e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.787367701530456543e-01
2.907668380466686742e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.784954905509948730e-01
2.909336578045841648e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.795562148094177246e-01
2.911004775624996199e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.801780104637145996e-01
2.912672973204151106e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.791887521743774414e-01
2.914341170783305657e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.777352929115295410e-01
2.916009368362460563e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.777737975120544434e-01
2.917677565941615114e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.788701057434082031e-01
2.919345763520770021e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.773992419242858887e-01
2.921013961099924572e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.776159644126892090e-01
2.922682158679079478e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.774412631988525391e-01
2.924350356258234029e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.777695655822753906e-01
2.926018553837388936e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.790973782539367676e-01
2.927686751416543487e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.847539782524108887e-01
2.929354948995698393e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.796006798744201660e-01
2.931023146574852944e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.713805437088012695e-01
2.932691344154007851e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.703136801719665527e-01
2.934359541733162402e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.701588869094848633e-01
2.936027739312317308e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.728416919708251953e-01
2.937695936891471860e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.728769779205322266e-01
2.939364134470626766e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.732868194580078125e-01
2.941032332049781317e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.716763615608215332e-01
2.942700529628936224e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.724573016166687012e-01
2.944368727208090775e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.735110521316528320e-01
2.946036924787245681e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.734170556068420410e-01
2.947705122366400232e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.731343507766723633e-01
2.949373319945555139e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.746393084526062012e-01
2.951041517524709690e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.744490504264831543e-01
2.952709715103864596e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.751151323318481445e-01
2.954377912683019147e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.750049233436584473e-01
2.956046110262174054e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.744944095611572266e-01
2.957714307841328605e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.741709947586059570e-01
2.959382505420483511e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.740119099617004395e-01
2.961050702999638062e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.733794450759887695e-01
2.962718900578792613e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.720215320587158203e-01
2.964387098157947520e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.715131640434265137e-01
2.966055295737102071e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.715376019477844238e-01
2.967723493316256977e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.709636092185974121e-01
2.969391690895411529e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.712594270706176758e-01
2.971059888474566435e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.713226079940795898e-01
2.972728086053720986e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.721705436706542969e-01
2.974396283632875893e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.732816338539123535e-01
2.976064481212030444e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.737904787063598633e-01
2.977732678791185350e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.743405699729919434e-01
2.979400876370339901e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.748106122016906738e-01
2.981069073949494808e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.745831608772277832e-01
2.982737271528649359e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.742022275924682617e-01
2.984405469107804265e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.736164927482604980e-01
2.986073666686958816e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.735117077827453613e-01
2.987741864266113723e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.736034989356994629e-01
2.989410061845268274e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.754540443420410156e-01
2.991078259424423180e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.754071354866027832e-01
2.992746457003577731e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.756509184837341309e-01
2.994414654582732638e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.757475972175598145e-01
2.996082852161887189e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.759647369384765625e-01
2.997751049741042095e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.759142518043518066e-01
2.999419247320196646e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.755116224288940430e-01
3.001087444899351553e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.759466767311096191e-01
3.002755642478506104e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.760805487632751465e-01
3.004423840057661010e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.762572765350341797e-01
3.006092037636815562e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.757375240325927734e-01
3.007760235215970468e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.752602696418762207e-01
3.009428432795125019e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.750210762023925781e-01
3.011096630374279925e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.773799896240234375e-01
3.012764827953434477e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.765634059906005859e-01
3.014433025532589383e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.746173739433288574e-01
3.016101223111743934e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.744055390357971191e-01
3.017769420690898841e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.751095294952392578e-01
3.019437618270053392e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.773872613906860352e-01
3.021105815849208298e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.768704891204833984e-01
3.022774013428362849e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.763369679450988770e-01
3.024442211007517756e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.763234972953796387e-01
3.026110408586672307e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.758055329322814941e-01
3.027778606165827213e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.754973769187927246e-01
3.029446803744981764e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.749777436256408691e-01
3.031115001324136671e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.746699452400207520e-01
3.032783198903291222e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.744925022125244141e-01
3.034451396482446128e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.744837403297424316e-01
3.036119594061600679e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.749412059783935547e-01
3.037787791640755586e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.737325429916381836e-01
3.039455989219910137e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.735440135002136230e-01
3.041124186799065043e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.730993032455444336e-01
3.042792384378219595e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.715870738029479980e-01
3.044460581957374501e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.711697220802307129e-01
3.046128779536529052e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.726444005966186523e-01
3.047796977115683958e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.727873921394348145e-01
3.049465174694838510e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.752308249473571777e-01
3.051133372273993416e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.747182846069335938e-01
3.052801569853147967e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.743336558341979980e-01
3.054469767432302874e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.746857404708862305e-01
3.056137965011457425e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.746666073799133301e-01
3.057806162590611976e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.732374072074890137e-01
3.059474360169766882e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.726959586143493652e-01
3.061142557748921433e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.723305225372314453e-01
3.062810755328076340e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.691937088966369629e-01
3.064478952907230891e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.680772542953491211e-01
3.066147150486385797e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.708481550216674805e-01
3.067815348065540348e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.715760469436645508e-01
3.069483545644695255e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.704739570617675781e-01
3.071151743223849806e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.691252231597900391e-01
3.072819940803004712e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.702593803405761719e-01
3.074488138382159264e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.691998481750488281e-01
3.076156335961314170e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.665792703628540039e-01
3.077824533540468721e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.657856941223144531e-01
3.079492731119623627e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.669416069984436035e-01
3.081160928698778179e+01,-7.100000000000000000e+01,-2.839999999999999858e+00,7.665048837661743164e-01
3.082829126277933085e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.665172219276428223e-01
3.084497323857087636e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.692515254020690918e-01
3.086165521436242543e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.750962972640991211e-01
3.087833719015397094e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.744649648666381836e-01
3.089501916594552000e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.738705277442932129e-01
3.091170114173706551e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.743699550628662109e-01
3.092838311752861458e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.737406492233276367e-01
3.094506509332016009e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.705336809158325195e-01
3.096174706911170915e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.708600163459777832e-01
3.097842904490325466e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.712447643280029297e-01
3.099511102069480373e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.709530591964721680e-01
3.101179299648634924e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.673481106758117676e-01
3.102847497227789830e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.665459513664245605e-01
3.104515694806944381e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.661626338958740234e-01
3.106183892386099288e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.655815482139587402e-01
3.107852089965253839e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.663834691047668457e-01
3.109520287544408745e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.670480012893676758e-01
3.111188485123563296e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.664198279380798340e-01
3.112856682702718203e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.662586569786071777e-01
3.114524880281872754e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.661023736000061035e-01
3.116193077861027660e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.662126421928405762e-01
3.117861275440182212e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.644432783126831055e-01
3.119529473019337118e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.641539573669433594e-01
3.121197670598491669e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.666034698486328125e-01
3.122865868177646576e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.643705010414123535e-01
3.124534065756801127e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.642147541046142578e-01
3.126202263335956033e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.673178911209106445e-01
3.127870460915110584e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.730663418769836426e-01
3.129538658494265491e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.722911834716796875e-01
3.131206856073420042e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.723557353019714355e-01
3.132875053652574948e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.747139930725097656e-01
3.134543251231729499e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.748747467994689941e-01
3.136211448810884406e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.726202011108398438e-01
3.137879646390038957e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.704588770866394043e-01
3.139547843969193863e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.718812823295593262e-01
3.141216041548348414e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.734972238540649414e-01
3.142884239127503321e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.723741531372070312e-01
3.144552436706657872e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.717580795288085938e-01
3.146220634285812778e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.741271853446960449e-01
3.147888831864967329e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.784906029701232910e-01
3.149557029444122236e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.773390412330627441e-01
3.151225227023276787e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.770603299140930176e-01
3.152893424602431338e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.770974040031433105e-01
3.154561622181586245e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.765867710113525391e-01
3.156229819760740796e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.751151919364929199e-01
3.157898017339895702e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.737949490547180176e-01
3.159566214919050253e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.759711146354675293e-01
3.161234412498205160e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.763025760650634766e-01
3.162902610077359711e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.768113613128662109e-01
3.164570807656514617e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.778677344322204590e-01
3.166239005235669168e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.778757214546203613e-01
3.167907202814824075e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.779308557510375977e-01
3.169575400393978626e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.787210345268249512e-01
3.171243597973133532e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.753342390060424805e-01
3.172911795552288083e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.751044631004333496e-01
3.174579993131442990e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.777976393699645996e-01
3.176248190710597541e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.774131894111633301e-01
3.177916388289752447e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.742499709129333496e-01
3.179584585868906998e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.730218172073364258e-01
3.181252783448061905e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.752207517623901367e-01
3.182920981027216456e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.766081094741821289e-01
3.184589178606371362e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.761086821556091309e-01
3.186257376185525914e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.764262557029724121e-01
3.187925573764680820e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.792764306068420410e-01
3.189593771343835371e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.807200551033020020e-01
3.191261968922990278e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.803577184677124023e-01
3.192930166502144829e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.800256609916687012e-01
3.194598364081299735e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.812680006027221680e-01
3.196266561660454286e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.805933952331542969e-01
3.197934759239609193e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.804530262947082520e-01
3.199602956818763744e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.803809642791748047e-01
3.201271154397918650e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.804254889488220215e-01
3.202939351977073557e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.793396711349487305e-01
3.204607549556227752e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.788171768188476562e-01
3.206275747135382659e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.785228490829467773e-01
3.207943944714537565e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.773896455764770508e-01
3.209612142293692472e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.776239514350891113e-01
3.211280339872846668e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.784625887870788574e-01
3.212948537452001574e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.781447172164916992e-01
3.214616735031156480e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.779046297073364258e-01
3.216284932610311387e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.772316932678222656e-01
3.217953130189465583e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.770019769668579102e-01
3.219621327768620489e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.762823700904846191e-01
3.221289525347775395e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.739755511283874512e-01
3.222957722926930302e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.804265618324279785e-01
3.224625920506084498e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.755979895591735840e-01
3.226294118085239404e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.771099209785461426e-01
3.227962315664394310e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.774354815483093262e-01
3.229630513243549217e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.754650712013244629e-01
3.231298710822703413e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.758072018623352051e-01
3.232966908401858319e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.780635952949523926e-01
3.234635105981013226e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.777559161186218262e-01
3.236303303560168132e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.764105796813964844e-01
3.237971501139322328e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.764273881912231445e-01
3.239639698718477234e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.764788269996643066e-01
3.241307896297632141e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.772035598754882812e-01
3.242976093876787047e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.769684791564941406e-01
3.244644291455941243e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.767669558525085449e-01
3.246312489035096149e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.775501608848571777e-01
3.247980686614251056e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.777439355850219727e-01
3.249648884193405252e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.776168584823608398e-01
3.251317081772560158e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.770118117332458496e-01
3.252985279351715064e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.772703766822814941e-01
3.254653476930869971e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.772708535194396973e-01
3.256321674510024167e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.769848108291625977e-01
3.257989872089179073e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.769085168838500977e-01
3.259658069668333980e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.764943242073059082e-01
3.261326267247488886e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.763923406600952148e-01
3.262994464826643082e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.770063281059265137e-01
3.264662662405797988e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.765638828277587891e-01
3.266330859984952895e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.764488458633422852e-01
3.267999057564107801e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.766411900520324707e-01
3.269667255143261997e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.780750989913940430e-01
3.271335452722416903e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.777206301689147949e-01
3.273003650301571810e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.757362723350524902e-01
3.274671847880726716e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.755448222160339355e-01
3.276340045459880912e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.785946130752563477e-01
3.278008243039035818e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.789876461029052734e-01
3.279676440618190725e+01,-7.300000000000000000e+01,-2.919999999999999929e+00,7.780783772468566895e-01
3.281344638197345631e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.745412588119506836e-01
3.283012835776499827e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.799080014228820801e-01
3.284681033355654733e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.746741771697998047e-01
3.286349230934809640e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.754882574081420898e-01
3.288017428513964546e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.748941183090209961e-01
3.289685626093118742e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.814901471138000488e-01
3.291353823672273649e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.861209511756896973e-01
3.293022021251428555e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.805418968200683594e-01
3.294690218830583461e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.785841226577758789e-01
3.296358416409737657e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.800731062889099121e-01
3.298026613988892564e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.804973721504211426e-01
3.299694811568047470e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.807810902595520020e-01
3.301363009147202376e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.757052183151245117e-01
3.303031206726356572e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.740703225135803223e-01
3.304699404305511479e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.760269641876220703e-01
3.306367601884666385e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.763724327087402344e-01
3.308035799463821292e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.767434716224670410e-01
3.309703997042975487e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.764146924018859863e-01
3.311372194622130394e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.756463289260864258e-01
3.313040392201285300e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.755573391914367676e-01
3.314708589780440207e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.790173888206481934e-01
3.316376787359594402e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.786388993263244629e-01
3.318044984938749309e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.779937386512756348e-01
3.319713182517904215e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.774930000305175781e-01
3.321381380097059122e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.735684514045715332e-01
3.323049577676213318e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.733270525932312012e-01
3.324717775255368224e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.739901542663574219e-01
3.326385972834523130e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.734547853469848633e-01
3.328054170413678037e+01,-7.200000000000000000e+01,-2.879999999999999893e+00,7.735399007797241211e-01
3.329722367992832233e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.735905647277832031e-01
3.331390565571987139e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.756398320198059082e-01
3.333058763151142045e+01,-7.400000000000000000e+01,-2.959999999999999964e+00,7.778966426849365234e-01
